Time,vel,cur,tar_vel
1740043088.103160790,0.0155524,0,0.0145156
1740043088.106744249,0.0155524,0,0.0145156
1740043088.110344723,0.0155524,0,0.0145156
1740043088.113948894,0.0155524,0,0.0145156
1740043088.117562914,0.0155524,0,0.0145156
1740043088.121153460,0.0155524,0,0.0145156
1740043088.124771993,0.0155524,0,0.0145156
1740043088.128361532,0.0155524,0,0.0145156
1740043088.131961859,0.0155524,0,0.0145156
1740043088.135560931,0.0155524,0,0.0145156
1740043088.139093261,0.0155524,0,0.0145156
1740043088.142621185,0.0155524,0,0.0145156
1740043088.146218333,0.0155524,0,0.0145156
1740043088.149849932,0.0155524,0,0.0145156
1740043088.153416766,0.0155524,0,0.0145156
1740043088.157007472,0.0155524,0,0.0145156
1740043088.160606174,0.0155524,0,0.0145156
1740043088.164212704,0.0155524,0,0.0145156
1740043088.167819833,0.0155524,0,0.0145156
1740043088.171409519,0.0155524,0,0.0145156
1740043088.175007706,0.0155524,0,0.0145156
1740043088.178618843,0.0155524,0,0.0145156
1740043088.182207028,0.0155524,0,0.0145156
1740043088.185807829,0.0155524,0,0.0145156
1740043088.189406838,0.0155524,0,0.0145156
1740043088.193008675,0.0155524,0,0.0145156
1740043088.196609830,0.0155524,0,0.0145156
1740043088.200212569,0.0155524,0,0.0145156
1740043088.203805905,0.0155524,0,0.0145156
1740043088.207406180,0.0155524,0,0.0145156
1740043088.211005995,0.0155524,0,0.0145156
1740043088.214604567,0.0155524,0,0.0145156
1740043088.218205700,0.0155524,0,0.0145156
1740043088.221830056,0.0155524,0,0.0145156
1740043088.225412981,0.0155524,0,0.0145156
1740043088.229011194,0.0155524,0,0.0145156
1740043088.232605859,0.0155524,0,0.0145156
1740043088.236209477,0.0155524,0,0.0145156
1740043088.239809007,0.0155524,0,0.0145156
1740043088.243407755,0.0155524,0,0.0145156
1740043088.247009926,0.0155524,0,0.0145156
1740043088.250605618,0.0155524,0,0.0145156
1740043088.254207477,0.0155524,0,0.0145156
1740043088.257808975,0.0155524,0,0.0145156
1740043088.261407214,0.0155524,0,0.0145156
1740043088.265005001,0.0155524,0,0.0145156
1740043088.268606590,0.0155524,0,0.0145156
1740043088.272208517,0.0155524,0,0.0145156
1740043088.275805988,0.0155524,0,0.0145156
1740043088.279405601,0.0155524,0,0.0145156
1740043088.283008291,0.0155524,0,0.0145156
1740043088.286709959,0.0155524,0,0.0145156
1740043088.290354321,0.0155524,0,0.0145156
1740043088.293957257,0.0155524,0,0.0145156
1740043088.297467046,0.0155524,0,0.0145156
1740043088.301018203,0.0155524,0,0.0145156
1740043088.304609931,0.0155524,0,0.0145156
1740043088.308216177,0.0155524,0,0.0145156
1740043088.311806507,0.0155524,0,0.0145156
1740043088.315548308,0.0155524,0,0.0145156
1740043088.319089587,0.0155524,0,0.0145156
1740043088.322754735,0.0155524,0,0.0145156
1740043088.326354823,0.0155524,0,0.0145156
1740043088.329826239,0.0155524,0,0.0145156
1740043088.333565935,0.0155524,0,0.0145156
1740043088.337026240,0.0155524,0,0.0145156
1740043088.340606361,0.0155524,0,0.0145156
1740043088.344373049,0.0155524,0,0.0145156
1740043088.347956059,0.0155524,0,0.0145156
1740043088.351552122,0.0155524,0,0.0145156
1740043088.355093138,0.0155524,0,0.0145156
1740043088.358616087,0.0155524,0,0.0145156
1740043088.362375336,0.0155524,0,0.0145156
1740043088.365954459,0.0155524,0,0.0145156
1740043088.369567972,0.0155524,0,0.0145156
1740043088.373161893,0.0155524,0,0.0145156
1740043088.376779586,0.0155524,0,0.0145156
1740043088.380372038,0.0155524,0,0.0145156
1740043088.383967622,0.0155524,0,0.0145156
1740043088.387563191,0.0155524,0,0.0145156
1740043088.391145952,0.0155524,0,0.0145156
1740043088.394754048,0.0155524,0,0.0145156
1740043088.398354853,0.0155524,0,0.0145156
1740043088.401970780,0.0155524,0,0.0145156
1740043088.405553714,0.0155524,0,0.0145156
1740043088.409152040,0.0155524,0,0.0145156
1740043088.412781706,0.0155524,0,0.0145156
1740043088.416417079,0.0155524,0,0.0145156
1740043088.419950459,0.0155524,0,0.0145156
1740043088.423552517,0.0155524,0,0.0145156
1740043088.427020522,0.0155524,0,0.0145156
1740043088.430612506,0.0155524,0,0.0145156
1740043088.434203179,0.0155524,0,0.0145156
1740043088.437808566,0.0155524,0,0.0145156
1740043088.441408178,0.0155524,0,0.0145156
1740043088.445009943,0.0155524,0,0.0145156
1740043088.448609981,0.0155524,0,0.0145156
1740043088.452222117,0.0155524,0,0.0145156
1740043088.455823776,0.0155524,0,0.0145156
1740043088.459403662,0.0155524,0,0.0145156
1740043088.463007756,0.0155524,0,0.0145156
1740043088.466612800,0.0155524,0,0.0145156
1740043088.470204477,0.0155524,0,0.0145156
1740043088.473803339,0.0155524,0,0.0145156
1740043088.477412162,0.0155524,0,0.0145156
1740043088.481012424,0.0155524,0,0.0145156
1740043088.484608985,0.0155524,0,0.0145156
1740043088.488203906,0.0155524,0,0.0145156
1740043088.491809461,0.0155524,0,0.0145156
1740043088.495407117,0.0155524,0,0.0145156
1740043088.499004676,0.0155524,0,0.0145156
1740043088.502603408,0.0155524,0,0.0145156
1740043088.506216579,0.0155524,0,0.0145156
1740043088.509808569,0.0155524,0,0.0145156
1740043088.513409448,0.0155524,0,0.0145156
1740043088.517008575,0.0155524,0,0.0145156
1740043088.520606990,0.0155524,0,0.0145156
1740043088.524206765,0.0155524,0,0.0145156
1740043088.527807290,0.0155524,0,0.0145156
1740043088.531408691,0.0155524,0,0.0145156
1740043088.535003674,0.0155524,0,0.0145156
1740043088.538613156,0.0155524,0,0.0145156
1740043088.542211049,0.0155524,0,0.0145156
1740043088.545807735,0.0155524,0,0.0145156
1740043088.549401528,0.0155524,0,0.0145156
1740043088.553004962,0.0155524,0,0.0145156
1740043088.556605012,0.0155524,0,0.0145156
1740043088.560213090,0.0155524,0,0.0145156
1740043088.563955448,0.0155524,0,0.0145156
1740043088.567501902,0.0155524,0,0.0145156
1740043088.571016359,0.0155524,0,0.0145156
1740043088.574754034,0.0155524,0,0.0145156
1740043088.578358840,0.0155524,0,0.0145156
1740043088.581899638,0.0155524,0,0.0145156
1740043088.585418714,0.0155524,0,0.0145156
1740043088.589015878,0.0155524,0,0.0145156
1740043088.592602971,0.0155524,0,0.0145156
1740043088.596219361,0.0155524,0,0.0145156
1740043088.599806358,0.0155524,0,0.0145156
1740043088.603412434,0.0155524,0,0.0145156
1740043088.607008865,0.0155524,0,0.0145156
1740043088.610614495,0.0155524,0,0.0145156
1740043088.614215944,0.0155524,0,0.0145156
1740043088.617985315,0.0155524,0,0.0145156
1740043088.621549810,0.0155524,0,0.0145156
1740043088.625170060,0.0155524,0,0.0145156
1740043088.628767155,0.0155524,0,0.0145156
1740043088.632342307,0.0155524,0,0.0145156
1740043088.635946488,0.0155524,0,0.0145156
1740043088.639547477,0.0155524,0,0.0145156
1740043088.643162248,0.0155524,0,0.0145156
1740043088.646760584,0.0155524,0,0.0145156
1740043088.650289275,0.0155524,0,0.0145156
1740043088.653826932,0.0155524,0,0.0145156
1740043088.657414503,0.0155524,0,0.0145156
1740043088.661089411,0.0155524,0,0.0145156
1740043088.664635047,0.0155524,0,0.0145156
1740043088.668213040,0.0155524,0,0.0145156
1740043088.671811051,0.0155524,0,0.0145156
1740043088.675413327,0.0155524,0,0.0145156
1740043088.679019779,0.0155524,0,0.0145156
1740043088.682614973,0.0155524,0,0.0145156
1740043088.686212831,0.0155524,0,0.0145156
1740043088.689815617,0.0155524,0,0.0145156
1740043088.693414326,0.0155524,0,0.0145156
1740043088.697015078,0.0155524,0,0.0145156
1740043088.700607689,0.0155524,0,0.0145156
1740043088.704215534,0.0155524,0,0.0145156
1740043088.707808535,0.0155524,0,0.0145156
1740043088.711402164,0.0155524,0,0.0145156
1740043088.715013141,0.0155524,0,0.0145156
1740043088.718611049,0.0155524,0,0.0145156
1740043088.722210778,0.0155524,0,0.0145156
1740043088.725806386,0.0155524,0,0.0145156
1740043088.729415571,0.0155524,0,0.0145156
1740043088.733013935,0.0155524,0,0.0145156
1740043088.736616424,0.0155524,0,0.0145156
1740043088.740203360,0.0155524,0,0.0145156
1740043088.743812091,0.0155524,0,0.0145156
1740043088.747415107,0.0155524,0,0.0145156
1740043088.751011948,0.0155524,0,0.0145156
1740043088.754612292,0.0155524,0,0.0145156
1740043088.758214059,0.0155524,0,0.0145156
1740043088.761810423,0.0155524,0,0.0145156
1740043088.765413506,0.0155524,0,0.0145156
1740043088.769014017,0.0155524,0,0.0145156
1740043088.772612846,0.0155524,0,0.0145156
1740043088.776211365,0.0155524,0,0.0145156
1740043088.779814915,0.0155524,0,0.0145156
1740043088.783415659,0.0155524,0,0.0145156
1740043088.787012696,0.0155524,0,0.0145156
1740043088.790614340,0.0155524,0,0.0145156
1740043088.794209735,0.0155524,0,0.0145156
1740043088.797902278,0.0155524,0,0.0145156
1740043088.801419463,0.0155524,0,0.0145156
1740043088.805012868,0.0155524,0,0.0145156
1740043088.808609692,0.0155524,0,0.0145156
1740043088.812216687,0.0155524,0,0.0145156
1740043088.815810971,0.0155524,0,0.0145156
1740043088.819410266,0.0155524,0,0.0145156
1740043088.823014934,0.0155524,0,0.0145156
1740043088.826611804,0.0155524,0,0.0145156
1740043088.830214826,0.0155524,0,0.0145156
1740043088.833812702,0.0155524,0,0.0145156
1740043088.837415712,0.0155524,0,0.0145156
1740043088.841010034,0.0155524,0,0.0145156
1740043088.844614961,0.0155524,0,0.0145156
1740043088.848212238,0.0155524,0,0.0145156
1740043088.851813594,0.0155524,0,0.0145156
1740043088.855417255,0.0155524,0,0.0145156
1740043088.859014124,0.0155524,0,0.0145156
1740043088.862631288,0.0155524,0,0.0145156
1740043088.866215199,0.0155524,0,0.0145156
1740043088.869821276,0.0155524,0,0.0145156
1740043088.873415819,0.0155524,0,0.0145156
1740043088.877015001,0.0155524,0,0.0145156
1740043088.880611766,0.0155524,0,0.0145156
1740043088.884212584,0.0155524,0,0.0145156
1740043088.887808693,0.0155524,0,0.0145156
1740043088.891408932,0.0155524,0,0.0145156
1740043088.895014526,0.0155524,0,0.0145156
1740043088.898615236,0.0155524,0,0.0145156
1740043088.902212482,0.0155524,0,0.0145156
1740043088.905905864,0.0155524,0,0.0145156
1740043088.909426102,0.0155524,0,0.0145156
1740043088.913016173,0.0155524,0,0.0145156
1740043088.916653514,0.0155524,0,0.0145156
1740043088.920204767,0.0155524,0,0.0145156
1740043088.923809293,0.0155524,0,0.0145156
1740043088.927412527,0.0155524,0,0.0145156
1740043088.931012012,0.0155524,0,0.0145156
1740043088.934610234,0.0155524,0,0.0145156
1740043088.938210297,0.0155524,0,0.0145156
1740043088.941803367,0.0155524,0,0.0145156
1740043088.945559215,0.0155524,0,0.0145156
1740043088.949158791,0.0155524,0,0.0145156
1740043088.952776096,0.0155524,0,0.0145156
1740043088.956359220,0.0155524,0,0.0145156
1740043088.959953813,0.0155524,0,0.0145156
1740043088.963565991,0.0155524,0,0.0145156
1740043088.967157021,0.0155524,0,0.0145156
1740043088.970759690,0.0155524,0,0.0145156
1740043088.974348029,0.0155524,0,0.0145156
1740043088.977936683,0.0155524,0,0.0145156
1740043088.981563769,0.0155524,0,0.0145156
1740043088.985155395,0.0155524,0,0.0145156
1740043088.988800344,0.0155524,0,0.0145156
1740043088.992366649,0.0155524,0,0.0145156
1740043088.995898795,0.0155524,0,0.0145156
1740043088.999551064,0.0155524,0,0.0145156
1740043089.003171114,0.0155524,0,0.0145156
1740043089.006751548,0.0155524,0,0.0145156
1740043089.010378622,0.0155524,0,0.0145156
1740043089.013966135,0.0155524,0,0.0145156
1740043089.017556737,0.0155524,0,0.0145156
1740043089.021136856,0.0155524,0,0.0145156
1740043089.024771485,0.0155524,0,0.0145156
1740043089.028359948,0.0155524,0,0.0145156
1740043089.031953227,0.0155524,0,0.0145156
1740043089.035568262,0.0155524,0,0.0145156
1740043089.039154780,0.0155524,0,0.0145156
1740043089.042735239,0.0155524,0,0.0145156
1740043089.046357380,0.0155524,0,0.0145156
1740043089.049957695,0.0155524,0,0.0145156
1740043089.053562868,0.0155524,0,0.0145156
1740043089.057154314,0.0155524,0,0.0145156
1740043089.060799491,0.0155524,0,0.0145156
1740043089.064354996,0.0155524,0,0.0145156
1740043089.067958028,0.0155524,0,0.0145156
1740043089.071569279,0.0155524,0,0.0145156
1740043089.075153515,0.0155524,0,0.0145156
1740043089.078752663,0.0155524,0,0.0145156
1740043089.082368097,0.0155524,0,0.0145156
1740043089.085968259,0.0155524,0,0.0145156
1740043089.089556679,0.0155524,0,0.0145156
1740043089.093161210,0.0155524,0,0.0145156
1740043089.096783924,0.0155524,0,0.0145156
1740043089.100356473,0.0155524,0,0.0145156
1740043089.103960893,0.0155524,0,0.0145156
1740043089.107563082,0.0155524,0,0.0145156
1740043089.111162530,0.0155524,0,0.0145156
1740043089.114754117,0.0155524,0,0.0145156
1740043089.118354601,0.0155524,0,0.0145156
1740043089.121954975,0.0155524,0,0.0145156
1740043089.125556147,0.0155524,0,0.0145156
1740043089.129165069,0.0155524,0,0.0145156
1740043089.132794405,0.0155524,0,0.0145156
1740043089.136356001,0.0155524,0,0.0145156
1740043089.139953803,0.0155524,0,0.0145156
1740043089.143568451,0.0155524,0,0.0145156
1740043089.147167827,0.0155524,0,0.0145156
1740043089.150756660,0.0155524,0,0.0145156
1740043089.154368633,0.0155524,0,0.0145156
1740043089.157967391,0.0155524,0,0.0145156
1740043089.161584658,0.0155524,0,0.0145156
1740043089.165163388,0.0155524,0,0.0145156
1740043089.168787865,0.0155524,0,0.0145156
1740043089.172354021,0.0155524,0,0.0145156
1740043089.175958966,0.0155524,0,0.0145156
1740043089.179548756,0.0155524,0,0.0145156
1740043089.183152385,0.0155524,0,0.0145156
1740043089.186764341,0.0155524,0,0.0145156
1740043089.190356674,0.0155524,0,0.0145156
1740043089.193881877,0.0155524,0,0.0145156
1740043089.197422662,0.0155524,0,0.0145156
1740043089.201012254,0.0155524,0,0.0145156
1740043089.204613258,0.0155524,0,0.0145156
1740043089.208211892,0.0155524,0,0.0145156
1740043089.211814899,0.0155524,0,0.0145156
1740043089.215416764,0.0155524,0,0.0145156
1740043089.219012940,0.0155524,0,0.0145156
1740043089.222630586,0.0155524,0,0.0145156
1740043089.226217278,0.0155524,0,0.0145156
1740043089.229812143,0.0155524,0,0.0145156
1740043089.233412916,0.0155524,0,0.0145156
1740043089.237010597,0.0155524,0,0.0145156
1740043089.240613254,0.0155524,0,0.0145156
1740043089.244215434,0.0155524,0,0.0145156
1740043089.247821019,0.0155524,0,0.0145156
1740043089.251414775,0.0155524,0,0.0145156
1740043089.255013696,0.0155524,0,0.0145156
1740043089.258614982,0.0155524,0,0.0145156
1740043089.262250066,0.0155524,0,0.0145156
1740043089.265817669,0.0155524,0,0.0145156
1740043089.269415367,0.0155524,0,0.0145156
1740043089.273015144,0.0155524,0,0.0145156
1740043089.276606099,0.0155524,0,0.0145156
1740043089.280216264,0.0155524,0,0.0145156
1740043089.283810967,0.0155524,0,0.0145156
1740043089.287415889,0.0155524,0,0.0145156
1740043089.291011678,0.0155524,0,0.0145156
1740043089.294647485,0.0155524,0,0.0145156
1740043089.298272474,0.0155524,0,0.0145156
1740043089.301818918,0.0155524,0,0.0145156
1740043089.305410174,0.0155524,0,0.0145156
1740043089.309011120,0.0155524,0,0.0145156
1740043089.312611650,0.0155524,0,0.0145156
1740043089.316217777,0.0155524,0,0.0145156
1740043089.319812105,0.0155524,0,0.0145156
1740043089.323412558,0.0155524,0,0.0145156
1740043089.327007180,0.0155524,0,0.0145156
1740043089.330618750,0.0155524,0,0.0145156
1740043089.334213370,0.0155524,0,0.0145156
1740043089.337813016,0.0155524,0,0.0145156
1740043089.341561489,0.0155524,0,0.0145156
1740043089.345133611,0.0155524,0,0.0145156
1740043089.348778829,0.0155524,0,0.0145156
1740043089.352357641,0.0155524,0,0.0145156
1740043089.355962047,0.0155524,0,0.0145156
1740043089.359557640,0.0155524,0,0.0145156
1740043089.363171266,0.0155524,0,0.0145156
1740043089.366746829,0.0155524,0,0.0145156
1740043089.370363017,0.0155524,0,0.0145156
1740043089.373945267,0.0155524,0,0.0145156
1740043089.377552519,0.0155524,0,0.0145156
1740043089.381162918,0.0155524,0,0.0145156
1740043089.384782331,0.0155524,0,0.0145156
1740043089.388353745,0.0155524,0,0.0145156
1740043089.391952583,0.0155524,0,0.0145156
1740043089.395570622,0.0155524,0,0.0145156
1740043089.399162260,0.0155524,0,0.0145156
1740043089.402746619,0.0155524,0,0.0145156
1740043089.406351736,0.0155524,0,0.0145156
1740043089.409953149,0.0155524,0,0.0145156
1740043089.413425014,0.0155524,0,0.0145156
1740043089.417012661,0.0155524,0,0.0145156
1740043089.420611382,0.0155524,0,0.0145156
1740043089.424210509,0.0155524,0,0.0145156
1740043089.427894018,0.0155524,0,0.0145156
1740043089.431426726,0.0155524,0,0.0145156
1740043089.435084003,0.0155524,0,0.0145156
1740043089.438621364,0.0155524,0,0.0145156
1740043089.442213399,0.0155524,0,0.0145156
1740043089.445823016,0.0155524,0,0.0145156
1740043089.449415872,0.0155524,0,0.0145156
1740043089.453012135,0.0155524,0,0.0145156
1740043089.456612949,0.0155524,0,0.0145156
1740043089.460214901,0.0155524,0,0.0145156
1740043089.463828294,0.0155524,0,0.0145156
1740043089.467414071,0.0155524,0,0.0145156
1740043089.471010733,0.0155524,0,0.0145156
1740043089.474619269,0.0155524,0,0.0145156
1740043089.478218103,0.0155524,0,0.0145156
1740043089.481826739,0.0155524,0,0.0145156
1740043089.485409999,0.0155524,0,0.0145156
1740043089.489018451,0.0155524,0,0.0145156
1740043089.492612264,0.0155524,0,0.0145156
1740043089.496244009,0.0155524,0,0.0145156
1740043089.499814567,0.0155524,0,0.0145156
1740043089.503421868,0.0155524,0,0.0145156
1740043089.507011313,0.0155524,0,0.0145156
1740043089.510614849,0.0155524,0,0.0145156
1740043089.514219458,0.0155524,0,0.0145156
1740043089.517811421,0.0155524,0,0.0145156
1740043089.521416330,0.0155524,0,0.0145156
1740043089.525010125,0.0155524,0,0.0145156
1740043089.528638553,0.0155524,0,0.0145156
1740043089.532209534,0.0155524,0,0.0145156
1740043089.535820332,0.0155524,0,0.0145156
1740043089.539431350,0.0155524,0,0.0145156
1740043089.543034578,0.0155524,0,0.0145156
1740043089.546623122,0.0155524,0,0.0145156
1740043089.550220279,0.0155524,0,0.0145156
1740043089.553814699,0.0155524,0,0.0145156
1740043089.557444176,0.0155524,0,0.0145156
1740043089.561076461,0.0155524,0,0.0145156
1740043089.564643925,0.0155524,0,0.0145156
1740043089.568232699,0.0155524,0,0.0145156
1740043089.571809525,0.0155524,0,0.0145156
1740043089.575420795,0.0155524,0,0.0145156
1740043089.579024403,0.0155524,0,0.0145156
1740043089.582627613,0.0155524,0,0.0145156
1740043089.586211988,0.0155524,0,0.0145156
1740043089.589899119,0.0155524,0,0.0145156
1740043089.593423305,0.0155524,0,0.0145156
1740043089.597027126,0.0155524,0,0.0145156
1740043089.600628774,0.0155524,0,0.0145156
1740043089.604214209,0.0155524,0,0.0145156
1740043089.607811746,0.0155524,0,0.0145156
1740043089.611432081,0.0155524,0,0.0145156
1740043089.615018169,0.0155524,0,0.0145156
1740043089.618613874,0.0155524,0,0.0145156
1740043089.622214630,0.0155524,0,0.0145156
1740043089.625811902,0.0155524,0,0.0145156
1740043089.629427237,0.0155524,0,0.0145156
1740043089.633007423,0.0155524,0,0.0145156
1740043089.636643627,0.0155524,0,0.0145156
1740043089.640214572,0.0155524,0,0.0145156
1740043089.643805931,0.0155524,0,0.0145156
1740043089.647428962,0.0155524,0,0.0145156
1740043089.651078372,0.0155524,0,0.0145156
1740043089.654621691,0.0155524,0,0.0145156
1740043089.658216190,0.0155524,0,0.0145156
1740043089.661904667,0.0155524,0,0.0145156
1740043089.665458294,0.0155524,0,0.0145156
1740043089.669020191,0.0155524,0,0.0145156
1740043089.672610191,0.0155524,0,0.0145156
1740043089.676207098,0.0155524,0,0.0145156
1740043089.679893945,0.0155524,0,0.0145156
1740043089.683439691,0.0155524,0,0.0145156
1740043089.687012399,0.0155524,0,0.0145156
1740043089.690618274,0.0155524,0,0.0145156
1740043089.694265449,0.0155524,0,0.0145156
1740043089.697861966,0.0155524,0,0.0145156
1740043089.701424512,0.0155524,0,0.0145156
1740043089.705012596,0.0155524,0,0.0145156
1740043089.708613154,0.0155524,0,0.0145156
1740043089.712285500,0.0155524,0,0.0145156
1740043089.715829808,0.0155524,0,0.0145156
1740043089.719415026,0.0155524,0,0.0145156
1740043089.723008745,0.0155524,0,0.0145156
1740043089.726612833,0.0155524,0,0.0145156
1740043089.730267767,0.0155524,0,0.0145156
1740043089.733811279,0.0155524,0,0.0145156
1740043089.737414135,0.0155524,0,0.0145156
1740043089.741014433,0.0155524,0,0.0145156
1740043089.744719653,0.0155524,0,0.0145156
1740043089.748238960,0.0155524,0,0.0145156
1740043089.751819910,0.0155524,0,0.0145156
1740043089.755417014,0.0155524,0,0.0145156
1740043089.759002490,0.0155524,0,0.0145156
1740043089.762677434,0.0155524,0,0.0145156
1740043089.766222180,0.0155524,0,0.0145156
1740043089.769803275,0.0155524,0,0.0145156
1740043089.773410093,0.0155524,0,0.0145156
1740043089.777019258,0.0155524,0,0.0145156
1740043089.780686186,0.0155524,0,0.0145156
1740043089.784233940,0.0155524,0,0.0145156
1740043089.787809068,0.0155524,0,0.0145156
1740043089.791414793,0.0155524,0,0.0145156
1740043089.795069477,0.0155524,0,0.0145156
1740043089.798677432,0.0155524,0,0.0145156
1740043089.802230269,0.0155524,0,0.0145156
1740043089.805813496,0.0155524,0,0.0145156
1740043089.809415991,0.0155524,0,0.0145156
1740043089.813074217,0.0155524,0,0.0145156
1740043089.816644692,0.0155524,0,0.0145156
1740043089.820216282,0.0155524,0,0.0145156
1740043089.823802445,0.0155524,0,0.0145156
1740043089.827438065,0.0155524,0,0.0145156
1740043089.831059883,0.0155524,0,0.0145156
1740043089.834624653,0.0155524,0,0.0145156
1740043089.838214174,0.0155524,0,0.0145156
1740043089.841814428,0.0155524,0,0.0145156
1740043089.845474801,0.0155524,0,0.0145156
1740043089.849031029,0.0155524,0,0.0145156
1740043089.852613020,0.0155524,0,0.0145156
1740043089.856242158,0.0155524,0,0.0145156
1740043089.859814050,0.0155524,0,0.0145156
1740043089.863478663,0.0155524,0,0.0145156
1740043089.867048791,0.0155524,0,0.0145156
1740043089.870622482,0.0155524,0,0.0145156
1740043089.874210728,0.0155524,0,0.0145156
1740043089.877832394,0.0155524,0,0.0145156
1740043089.881461066,0.0155524,0,0.0145156
1740043089.885014955,0.0155524,0,0.0145156
1740043089.888611329,0.0155524,0,0.0145156
1740043089.892210249,0.0155524,0,0.0145156
1740043089.895824068,0.0155524,0,0.0145156
1740043089.899411585,0.0155524,0,0.0145156
1740043089.903009540,0.0155524,0,0.0145156
1740043089.906611351,0.0155524,0,0.0145156
1740043089.910210193,0.0155524,0,0.0145156
1740043089.913808671,0.0155524,0,0.0145156
1740043089.917408815,0.0155524,0,0.0145156
1740043089.921000564,0.0155524,0,0.0145156
1740043089.924608804,0.0155524,0,0.0145156
1740043089.928211716,0.0155524,0,0.0145156
1740043089.931810263,0.0155524,0,0.0145156
1740043089.935407232,0.0155524,0,0.0145156
1740043089.939069390,0.0155524,0,0.0145156
1740043089.942637855,0.0155524,0,0.0145156
1740043089.946236370,0.0155524,0,0.0145156
1740043089.949804149,0.0155524,0,0.0145156
1740043089.953414385,0.0155524,0,0.0145156
1740043089.957010167,0.0155524,0,0.0145156
1740043089.960615407,0.0155524,0,0.0145156
1740043089.964269551,0.0155524,0,0.0145156
1740043089.967826827,0.0155524,0,0.0145156
1740043089.971408748,0.0155524,0,0.0145156
1740043089.975009720,0.0155524,0,0.0145156
1740043089.978666437,0.0155524,0,0.0145156
1740043089.982218945,0.0155524,0,0.0145156
1740043089.985814544,0.0155524,0,0.0145156
1740043089.989411552,0.0155524,0,0.0145156
1740043089.993010849,0.0155524,0,0.0145156
1740043089.996612166,0.0155524,0,0.0145156
1740043090.000209732,0.0155524,0,0.0145156
1740043090.003810745,0.0155524,0,0.0145156
1740043090.007408459,0.0155524,0,0.0145156
1740043090.011014819,0.0155524,0,0.0145156
1740043090.014609163,0.0155524,0,0.0145156
1740043090.018209243,0.0155524,0,0.0145156
1740043090.021807561,0.0155524,0,0.0145156
1740043090.025411461,0.0155524,0,0.0145156
1740043090.029012752,0.0155524,0,0.0145156
1740043090.032609274,0.0155524,0,0.0145156
1740043090.036208732,0.0155524,0,0.0145156
1740043090.039809587,0.0155524,0,0.0145156
1740043090.043411385,0.0155524,0,0.0145156
1740043090.047006823,0.0155524,0,0.0145156
1740043090.050613633,0.0155524,0,0.0145156
1740043090.054208766,0.0155524,0,0.0145156
1740043090.057808774,0.0155524,0,0.0145156
1740043090.061408865,0.0155524,0,0.0145156
1740043090.065012608,0.0155524,0,0.0145156
1740043090.068613491,0.0155524,0,0.0145156
1740043090.072207855,0.0155524,0,0.0145156
1740043090.075809701,0.0155524,0,0.0145156
1740043090.079412727,0.0155524,0,0.0145156
1740043090.083000677,0.0155524,0,0.0145156
1740043090.086608542,0.0155524,0,0.0145156
1740043090.090211067,0.0155524,0,0.0145156
1740043090.093800757,0.0155524,0,0.0145156
1740043090.097479342,0.0155524,0,0.0145156
1740043090.101019379,0.0155524,0,0.0145156
1740043090.104610056,0.0155524,0,0.0145156
1740043090.108207918,0.0155524,0,0.0145156
1740043090.111865234,0.0155524,0,0.0145156
1740043090.115428746,0.0155524,0,0.0145156
1740043090.119012567,0.0155524,0,0.0145156
1740043090.122610110,0.0155524,0,0.0145156
1740043090.126209198,0.0155524,0,0.0145156
1740043090.129864789,0.0155524,0,0.0145156
1740043090.133502220,0.0155524,0,0.0145156
1740043090.137025379,0.0155524,0,0.0145156
1740043090.140631893,0.0155524,0,0.0145156
1740043090.144305687,0.0155524,0,0.0145156
1740043090.147876209,0.0155524,0,0.0145156
1740043090.151427530,0.0155524,0,0.0145156
1740043090.155016839,0.0155524,0,0.0145156
1740043090.158614541,0.0155524,0,0.0145156
1740043090.162270902,0.0155524,0,0.0145156
1740043090.165820432,0.0155524,0,0.0145156
1740043090.169414412,0.0155524,0,0.0145156
1740043090.173013988,0.0155524,0,0.0145156
1740043090.176615472,0.0155524,0,0.0145156
1740043090.180276770,0.0155524,0,0.0145156
1740043090.183817386,0.0155524,0,0.0145156
1740043090.187412326,0.0155524,0,0.0145156
1740043090.191012159,0.0155524,0,0.0145156
1740043090.194672906,0.0155524,0,0.0145156
1740043090.198294236,0.0155524,0,0.0145156
1740043090.201833096,0.0155524,0,0.0145156
1740043090.205412068,0.0155524,0,0.0145156
1740043090.209014846,0.0155524,0,0.0145156
1740043090.212617320,0.0155524,0,0.0145156
1740043090.216209338,0.0155524,0,0.0145156
1740043090.219812386,0.0155524,0,0.0145156
1740043090.223410659,0.0155524,0,0.0145156
1740043090.227019114,0.0155524,0,0.0145156
1740043090.230618510,0.0155524,0,0.0145156
1740043090.234209489,0.0155524,0,0.0145156
1740043090.237813969,0.0155524,0,0.0145156
1740043090.241411445,0.0155524,0,0.0145156
1740043090.245006409,0.0155524,0,0.0145156
1740043090.248613334,0.0155524,0,0.0145156
1740043090.252210771,0.0155524,0,0.0145156
1740043090.255809952,0.0155524,0,0.0145156
1740043090.259405005,0.0155524,0,0.0145156
1740043090.263007058,0.0155524,0,0.0145156
1740043090.266604004,0.0155524,0,0.0145156
1740043090.270199512,0.0155524,0,0.0145156
1740043090.273806104,0.0155524,0,0.0145156
1740043090.277407435,0.0155524,0,0.0145156
1740043090.281005877,0.0155524,0,0.0145156
1740043090.284603351,0.0155524,0,0.0145156
1740043090.288208590,0.0155524,0,0.0145156
